Title,Description,Keywords,AssignmentId,WorkerId,SubmitTime,WorkTimeInSeconds,argumentId1,argumentId2,Answer.equal.label
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3TE22NPXPBCB2GUZUSL7PSK5SUK44Q,A1F1BIPJR11LSR,Fri Dec 01 03:47:53 PST 2023,474,71,89,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33PPUNGG385Y6JKMQX7ARH8OL3ARZB,A3HAPMZV7CYDY8,Fri Dec 01 04:30:07 PST 2023,357,62,152,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34S6N1K2ZVJ1C0PFFR475YVKJLFLH0,A3GK90X2QOFR53,Fri Dec 01 07:36:45 PST 2023,1067,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",37TD41K0AH9XZ59PD8N76TCZYN8CSM,ABNJZG6Q8TVDQ,Fri Dec 01 04:31:51 PST 2023,130,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39LOEL67OS5R3LYX6H61WZ84GGO83K,AKSJ3C5O3V9RB,Fri Dec 01 04:59:02 PST 2023,1705,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3F6KKYWMNB1AOKNY581WR5KBWOEDND,AA9V4NE8SOA4I,Fri Dec 01 05:52:25 PST 2023,346,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3KKG4CDWKIYCZM0BBNHY60VLEMB49Z,A1IZ4NX41GKU4X,Fri Dec 01 06:39:36 PST 2023,68,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3L4D84MILZSVHA1FC6SUPJISFW1HJL,A3OZ8KF0HWSVWK,Fri Dec 01 05:37:25 PST 2023,212,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NGI5ARFTT5GZAJZ5UUTUSOX76NP16,A1V6CP5I0TOSAR,Fri Dec 01 09:00:14 PST 2023,117,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R3YRB5GRF3PL34VIZMGFZ4ZJIMAUE,A2HM35CWB7IIFM,Fri Dec 01 09:24:08 PST 2023,596,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R6P78PK7KBBVH294UOG6PT0YYCTG0,A1F1BIPJR11LSR,Fri Dec 01 04:10:36 PST 2023,138,62,152,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",30X31N5D63Q96QCRTURG0YMBYKZASU,A3GK90X2QOFR53,Fri Dec 01 08:21:35 PST 2023,359,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33IZTU6J811L23KK44JUK6X9Z52XSF,AA9V4NE8SOA4I,Fri Dec 01 05:58:12 PST 2023,326,69,141,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39GHHAVOMFR15YDKXZ8BVU9OARR4JY,A2T5YVU37RBCCP,Fri Dec 01 08:56:33 PST 2023,200,69,141,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EF8EXOTT1VKDZG1AHP9XW2LY73J1M,A3HAPMZV7CYDY8,Fri Dec 01 04:24:01 PST 2023,260,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OVR4I9USPJIRLHXSPSKSVLAOMIQ4A,A3OZ8KF0HWSVWK,Fri Dec 01 08:41:51 PST 2023,305,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SKEMFQBZ35XZJ64RNY0DLP6R2I8K3,A1IZ4NX41GKU4X,Fri Dec 01 06:08:32 PST 2023,98,69,141,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3STRJBFXOWRGX3YSUL9V4HLT5F8TKI,A2HM35CWB7IIFM,Fri Dec 01 09:12:58 PST 2023,37,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3URFVVM165IQMBC3UR2FWSV8S2AUZE,A1F1BIPJR11LSR,Fri Dec 01 03:42:15 PST 2023,520,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YHH42UU5BFQ10JJHJXMZ6W3X4BL0W,AKSJ3C5O3V9RB,Fri Dec 01 06:53:22 PST 2023,1156,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YWRV122CSZB2FBGL122J8Y4TTJU8P,A35BY30TC8WCL4,Fri Dec 01 08:09:24 PST 2023,317,69,141,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",31LVTDXBL7AE1U3IBWG1J2XQ6UERL4,A3GK90X2QOFR53,Fri Dec 01 08:11:57 PST 2023,612,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32N49TQG3GIPYITVNPWLBL6IXOHVA8,A1GKEEI844CEKI,Fri Dec 01 05:15:54 PST 2023,71,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32SVAV9L3F95M9RC3FQFSQEZ64W3AR,AA9V4NE8SOA4I,Fri Dec 01 06:05:19 PST 2023,380,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3C44YUNSI1PAR5ZBLNEOVUP6W3FDP9,A1IZ4NX41GKU4X,Fri Dec 01 05:47:43 PST 2023,61,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3C8HJ7UOP7U7937ULPBT5IEEFGKZM4,A3OZ8KF0HWSVWK,Fri Dec 01 06:31:32 PST 2023,292,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3DOCMVPBTNEJAWEBU2FZNAW5ASQNNF,A1V6CP5I0TOSAR,Fri Dec 01 08:43:04 PST 2023,102,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SBEHTYCWN3L8U7Y4OBIZIYVSDOIY8,A3HAPMZV7CYDY8,Fri Dec 01 04:44:25 PST 2023,341,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SITXWYCNV9MLH3ITIXZUHN9VHIBXU,AKSJ3C5O3V9RB,Fri Dec 01 06:41:49 PST 2023,1772,8,64,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZAK8W07I4ETKQ6DQXPNQTSMAVQU0L,A1F1BIPJR11LSR,Fri Dec 01 03:37:29 PST 2023,549,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZY8KE4ISJ3HLY0CCLT71LLN16DVQP,A2HM35CWB7IIFM,Fri Dec 01 07:47:04 PST 2023,47,8,64,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32Z9ZLUT1LK9ILSCSJKZXFZEEQJOHJ,ABNJZG6Q8TVDQ,Fri Dec 01 06:43:24 PST 2023,126,4,21,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",333U7HK6I9FE5UWDQA94YY3UN4BDJB,AA9V4NE8SOA4I,Fri Dec 01 05:55:49 PST 2023,343,4,21,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3CFJTT4SXTQ2TABXHFLIM5EYOEBI73,A1F1BIPJR11LSR,Fri Dec 01 03:50:14 PST 2023,395,4,21,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EA3QWIZ4IVPR884UIOJR16GDBFTI3,A3GK90X2QOFR53,Fri Dec 01 07:28:47 PST 2023,958,4,21,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H8DHMCCW9B9GE2V8V9GZD372TFDKE,A1IZ4NX41GKU4X,Fri Dec 01 06:02:31 PST 2023,85,4,21,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3KKG4CDWKIYCZM0BBNHY60VLEMD946,A2HM35CWB7IIFM,Fri Dec 01 07:56:53 PST 2023,59,4,21,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NG53N1RLVJYAA3K4F3892B5LCG8PW,A3HAPMZV7CYDY8,Fri Dec 01 04:41:37 PST 2023,272,4,21,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OUYGIZWR7YGSLYH9BQTGN5N2E1P0N,A2Q1YS118AO2BP,Fri Dec 01 04:00:13 PST 2023,137,4,21,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WAKVUDHUWG7216XBWAW5829I91U7Q,AKSJ3C5O3V9RB,Fri Dec 01 04:53:20 PST 2023,1761,4,21,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3XIQGXAUMC8ZJ50SG1LJPF1DCRRX7U,A3OZ8KF0HWSVWK,Fri Dec 01 06:32:46 PST 2023,214,4,21,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32M8BPYGATMLM3MYAIPCSIRRNHXGI7,A3HAPMZV7CYDY8,Fri Dec 01 04:23:03 PST 2023,303,62,118,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33L7PJKHCGYW22WRLWCSECC2AGF8TH,A3862RIFFUV141,Fri Dec 01 09:32:51 PST 2023,947,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33TIN5LC04ASXTEV0U55MPZS9N39YI,AA9V4NE8SOA4I,Fri Dec 01 05:44:32 PST 2023,235,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39GAF6DQWR0T4UGVR63S0KDFTULV1U,ABNJZG6Q8TVDQ,Fri Dec 01 07:43:01 PST 2023,163,62,118,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3GU1KF0O4I1HC81R7RNI0416TIEBPB,A3OZ8KF0HWSVWK,Fri Dec 01 09:05:43 PST 2023,423,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3KAKFY4PGU2KSRAAF3IS9O2IJCP3IJ,A1F1BIPJR11LSR,Fri Dec 01 03:46:31 PST 2023,532,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LEIZ60CDJZS2JO0WG7O0W8UFHE9ZG,A1IZ4NX41GKU4X,Fri Dec 01 06:47:05 PST 2023,80,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R6P78PK7KBBVH294UOG6PT0YYOTGC,AKSJ3C5O3V9RB,Fri Dec 01 08:04:03 PST 2023,1151,62,118,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WQQ9FUS6AUW6G2ALAL7EI6G48B8BL,A2HM35CWB7IIFM,Fri Dec 01 07:15:41 PST 2023,66,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZR9AIQJUB9U3SCYBRY5DPUSBII04K,A3GK90X2QOFR53,Fri Dec 01 07:27:54 PST 2023,1034,62,118,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",30X31N5D63Q96QCRTURG0YMBYKUSA7,AA9V4NE8SOA4I,Fri Dec 01 06:02:15 PST 2023,360,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33PPUNGG385Y6JKMQX7ARH8OL3CZRL,A1IZ4NX41GKU4X,Fri Dec 01 05:42:09 PST 2023,98,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",38JBBYETQOATUIRSJYXKYEWW5JTE4L,A3GK90X2QOFR53,Fri Dec 01 08:07:34 PST 2023,645,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39KFRKBFINVV4GI12JONJFUH4MJOY5,A2Q1YS118AO2BP,Fri Dec 01 03:56:00 PST 2023,490,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3FPRZHYEPY7PEXUAEAHBODSCRENV3A,A1F1BIPJR11LSR,Fri Dec 01 04:16:00 PST 2023,118,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3G5W44VEU7ICSYCMALAO5Y64FLJGKF,ALVNMQMD3Q3ZE,Fri Dec 01 03:45:27 PST 2023,44,44,53,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HFNH7HEMHEY31AHNQUL1KIDERFGQB,A3OZ8KF0HWSVWK,Fri Dec 01 04:48:23 PST 2023,240,44,53,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HL8HNGX451MX2X0V4DHX4SC3CA9FI,A3HAPMZV7CYDY8,Fri Dec 01 04:18:40 PST 2023,463,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3I0BTBYZAXLA1ZQI0YMCTEYZ6JEY00,AVWU9JDY5G81E,Fri Dec 01 05:59:00 PST 2023,38,44,53,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M0BCWMB8VW7WHYSJD1DSY92MF4WBE,AKSJ3C5O3V9RB,Fri Dec 01 05:28:24 PST 2023,1762,44,53,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39DD6S19JPB9XFFH4RNASA956EWZEI,A3OZ8KF0HWSVWK,Fri Dec 01 08:08:29 PST 2023,197,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ATPCQ38J8A62CO0S0J5IKACF5JYAK,A3HAPMZV7CYDY8,Fri Dec 01 04:56:24 PST 2023,148,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3AUQQEL7U5TTX5VDVNZSMFU5O2F0VW,AKSJ3C5O3V9RB,Fri Dec 01 07:31:13 PST 2023,813,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3DYGAII7PL84GE3GQ9K8VTW5FI3PQP,AA9V4NE8SOA4I,Fri Dec 01 05:43:37 PST 2023,244,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3G5W44VEU7ICSYCMALAO5Y64FLYKGY,A3GK90X2QOFR53,Fri Dec 01 08:16:10 PST 2023,645,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3GU1KF0O4I1HC81R7RNI0416TIYPB9,A1F1BIPJR11LSR,Fri Dec 01 04:01:08 PST 2023,153,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NAPMVF0ZWFYIPXVSC0QZP7HZIT27R,ABNJZG6Q8TVDQ,Fri Dec 01 07:37:43 PST 2023,117,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3URFVVM165IQMBC3UR2FWSV8S2MUZQ,A1IZ4NX41GKU4X,Fri Dec 01 05:59:13 PST 2023,80,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZAZR5XV01IU0HV380HF2M92L2HZCN,A35BY30TC8WCL4,Fri Dec 01 07:02:17 PST 2023,172,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZOTGHDK5IBY8U6S3DWY1T6GN10OS4,A2HM35CWB7IIFM,Fri Dec 01 06:43:10 PST 2023,17,37,28,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34PGFRQONOBDE0W475EUQMSFUKPJWY,AKSJ3C5O3V9RB,Fri Dec 01 08:58:11 PST 2023,1777,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",37Q970SNZE8DC2ZRXBYNPXT8UQDS18,A1F1BIPJR11LSR,Fri Dec 01 03:54:07 PST 2023,294,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IO1LGZLK9XQ04LFPJ4Z32KOQ72862,A3GK90X2QOFR53,Fri Dec 01 08:22:29 PST 2023,352,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3JMSRU9HQIUSOVA73UY774W9I3SVEG,A2HM35CWB7IIFM,Fri Dec 01 09:31:36 PST 2023,982,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OJSZ2ATDSWQHMGIAV2OXWATJSA75N,A3HAPMZV7CYDY8,Fri Dec 01 05:10:41 PST 2023,443,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Q5ZZ9ZEVOFUH0L1K0UUBW6OUDT85Q,A3862RIFFUV141,Fri Dec 01 09:21:55 PST 2023,527,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R8YZBNQ9HIFA8ZGUNQRV75KFOY7Q1,A1IZ4NX41GKU4X,Fri Dec 01 05:43:55 PST 2023,67,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SB4CE2TJVVH27YQN4X3Z633DZ2AX3,A3OZ8KF0HWSVWK,Fri Dec 01 08:57:48 PST 2023,407,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WRFBPLXRAOC6SL1CJVKEWYZ5C13NJ,A3NH3BCC6GHEWR,Fri Dec 01 09:23:17 PST 2023,197,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YWRV122CSZB2FBGL122J8Y4TTA8UU,AA9V4NE8SOA4I,Fri Dec 01 05:53:33 PST 2023,361,86,85,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32SCWG5HIH4B6WKWB06APOFEFHPP6Q,AKSJ3C5O3V9RB,Fri Dec 01 04:27:05 PST 2023,30,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32UTUBMZ7GWUHSYNT3WH6WQOF6FVBG,A3862RIFFUV141,Fri Dec 01 09:27:23 PST 2023,758,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",38F71OA9GTW14MGUKDHM2QYW3BTMF6,A1V6CP5I0TOSAR,Fri Dec 01 08:03:11 PST 2023,120,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3B1NLC6UGZWD3P92NDFW1FS39VUPGU,A3OZ8KF0HWSVWK,Fri Dec 01 05:41:15 PST 2023,225,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EICBYG644W402QZQEETESLC259CJM,A2T5YVU37RBCCP,Fri Dec 01 09:23:04 PST 2023,90,53,62,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3KGTPGBS6XL0G09R5KT19HL17TGU2B,A3HAPMZV7CYDY8,Fri Dec 01 05:02:20 PST 2023,227,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OSWBBLG1EXF0E127EO5P7B9Y2KDXT,A1F1BIPJR11LSR,Fri Dec 01 04:05:58 PST 2023,113,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3P4RDNWND56VD5CZIOAFPVJ7F9HJIH,AA9V4NE8SOA4I,Fri Dec 01 05:53:28 PST 2023,378,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3TXWC2NHNZQV172M1ODG43BRS2E9SB,A1IZ4NX41GKU4X,Fri Dec 01 06:45:44 PST 2023,62,53,62,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Z4XG4ZF48R3JJ5BQ6DP3FX8NB18XW,A3GK90X2QOFR53,Fri Dec 01 08:31:43 PST 2023,601,53,62,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",323Q6SJS8IGFC8FJTG19ALQ0MPRFHN,A356EVHB3TU90R,Fri Dec 01 06:25:33 PST 2023,68,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3570Y55XZPJ7C313E0BFE6LFD03YG3,A1IZ4NX41GKU4X,Fri Dec 01 06:06:53 PST 2023,236,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39U1BHVTDLRA15QL9FHWNV4RUTK3TF,ABNJZG6Q8TVDQ,Fri Dec 01 07:48:41 PST 2023,112,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3BF51CHDTVAOF40TQYIO7E3WGN4H0N,A2HM35CWB7IIFM,Fri Dec 01 07:24:51 PST 2023,32,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EG49X351UCGF5MNXRGRJ11HHG8X6W,A3O81LHBBI8NPK,Fri Dec 01 07:01:08 PST 2023,148,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H8DHMCCW9B9GE2V8V9GZD372T8DK7,AKSJ3C5O3V9RB,Fri Dec 01 05:58:06 PST 2023,1782,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HMVI3QICJSA8OB0WHQC7JH9BBE1Y0,A3OZ8KF0HWSVWK,Fri Dec 01 05:11:10 PST 2023,220,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3JV9LGBJWTEVIPX18D2HCFNDZQYGO4,AA9V4NE8SOA4I,Fri Dec 01 05:33:17 PST 2023,212,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NVC2EB65QZ6IRPFJL4VVCW69VQ3YS,A1F1BIPJR11LSR,Fri Dec 01 04:12:43 PST 2023,205,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3VJ40NV2QINZNUJ7SD1OBY22PK5TOP,A3HAPMZV7CYDY8,Fri Dec 01 04:56:39 PST 2023,156,4,60,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",35BLDD71I6XQZQ13ZHCKSEXR69XZVM,A3GK90X2QOFR53,Fri Dec 01 07:15:36 PST 2023,376,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36AHBNMV1RC40JRCCAA78LII08SYDY,A3OZ8KF0HWSVWK,Fri Dec 01 08:48:54 PST 2023,122,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3AZHRG4CU4K9LWTUBDTM3K2MXIO304,A1V6CP5I0TOSAR,Fri Dec 01 08:24:45 PST 2023,502,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3DH6GAKTYYP73KW84SZ4ZD1LOQYZYU,A35BY30TC8WCL4,Fri Dec 01 06:31:42 PST 2023,121,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H7XDTSHKCR3NY63ZZTRT90Z2TAGWV,A2T5YVU37RBCCP,Fri Dec 01 09:19:57 PST 2023,89,19,18,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IO1LGZLK9XQ04LFPJ4Z32KOQ7P68N,A3HAPMZV7CYDY8,Fri Dec 01 04:22:29 PST 2023,383,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3L2IS5HSFAIW5MYKR3RL15OZIOKUNF,A2HM35CWB7IIFM,Fri Dec 01 09:10:31 PST 2023,54,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3QAPZX2QN4DK0EXB7DFHKAXUR4K02M,AA9V4NE8SOA4I,Fri Dec 01 06:03:17 PST 2023,391,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3QY7M81QH7MTZ51LHI6UZLTBGIDK7T,A1IZ4NX41GKU4X,Fri Dec 01 06:48:37 PST 2023,67,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3TESA3PJ31A7AW8B60LZXGI50CPMMX,A1F1BIPJR11LSR,Fri Dec 01 03:39:59 PST 2023,526,19,18,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3AAJC4I4FGSH8V19ISY1PQMXBMPZJ0,A1IZ4NX41GKU4X,Fri Dec 01 06:26:46 PST 2023,65,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3CTOC39K37QYOLV3ZX6IY6TY1UIJ70,A1V6CP5I0TOSAR,Fri Dec 01 09:22:51 PST 2023,59,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M1CVSFP605XTAXE1Q2B5Y7AGXGAQ9,A3862RIFFUV141,Fri Dec 01 09:23:41 PST 2023,627,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3VW6495TLJ07YUM386XLL6SJIWIYYQ,A1F1BIPJR11LSR,Fri Dec 01 03:53:12 PST 2023,310,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WR9XG3T63B8L3CIWQJES44FJWF47F,A3HAPMZV7CYDY8,Fri Dec 01 05:04:15 PST 2023,270,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3X3OR7WPZZ08JPOMCNA1SL2LG2G8LZ,A1GKEEI844CEKI,Fri Dec 01 05:20:29 PST 2023,36,114,57,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3XCC1ODXDLBPSRJV31OX0OWKG0XRQP,AA9V4NE8SOA4I,Fri Dec 01 06:00:35 PST 2023,347,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YDTZAI2WXGUAHXG7A25RUD2GAM41P,A3OZ8KF0HWSVWK,Fri Dec 01 06:09:33 PST 2023,249,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YDTZAI2WXGUAHXG7A25RUD2GAN41Q,A2HM35CWB7IIFM,Fri Dec 01 06:38:29 PST 2023,31,114,57,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Z7EFSHGN9E5VMVO7ITU51TRD2KCX4,A3GK90X2QOFR53,Fri Dec 01 07:43:56 PST 2023,796,114,57,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",336YQZE83VE92PN5E14DGE7JEHE5M5,A3GK90X2QOFR53,Fri Dec 01 07:18:57 PST 2023,570,120,15,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33C7UALJVLYVTIKIJDSI86T7IWN815,A3NH3BCC6GHEWR,Fri Dec 01 08:49:56 PST 2023,204,120,15,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33LK57MYLT5A7YKZ5M7FHRDK75SZS6,A1F1BIPJR11LSR,Fri Dec 01 04:14:48 PST 2023,54,120,15,Argument 2
